make,model,year,engine_fuel_type,engine_hp,engine_cylinders,transmission_type,driven_wheels,number_of_doors,market_category,vehicle_size,vehicle_style,highway_mpg,city_mpg,popularity,msrp,price_segment
Ford,Transit Wagon,2016,premium unleaded (recommended),310.0,6.0,AUTOMATIC,rear wheel drive,3.0,Diesel,Large,Passenger Van,19,14,5657,42700,Mid-range
Ford,Transit Wagon,2017,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,19,14,5657,34515,Mid-range
Ford,Transit Wagon,2017,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,3.0,Diesel,Midsize,Passenger Van,19,14,5657,38015,Mid-range
Ford,Transit Wagon,2017,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,19,14,5657,34365,Mid-range
Ford,Transit Wagon,2017,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,19,14,5657,35810,Mid-range
Ford,Transit Wagon,2017,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,3.0,Diesel,Midsize,Passenger Van,19,14,5657,39310,Mid-range
Ford,Transit Wagon,2017,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,3.0,Diesel,Large,Passenger Van,19,14,5657,40770,Mid-range
Ford,Transit Wagon,2017,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,3.0,Diesel,Large,Passenger Van,19,14,5657,42075,Mid-range
Ford,Transit Wagon,2017,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,3.0,Diesel,Large,Passenger Van,19,14,5657,43370,Mid-range
Ford,Transit Wagon,2017,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Passenger Van,19,14,5657,37120,Mid-range
Ford,Transit Wagon,2017,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,3.0,Diesel,Large,Passenger Van,19,14,5657,39475,Mid-range
Ford,Transit Wagon,2017,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,19,14,5657,35660,Mid-range
Ford,Transit Wagon,2017,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Passenger Van,19,14,5657,35825,Mid-range
Ford,Transit Wagon,2017,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,3.0,Diesel,Large,Passenger Van,19,14,5657,42220,Mid-range
Ford,Transit Wagon,2017,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,3.0,Diesel,Midsize,Passenger Van,19,14,5657,39460,Mid-range
Ford,Transit Wagon,2017,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,3.0,Diesel,Midsize,Passenger Van,19,14,5657,38165,Mid-range
Ford,Transit Wagon,2017,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,3.0,Diesel,Large,Passenger Van,19,14,5657,40925,Mid-range
Chevrolet,Traverse,2015,regular unleaded,288.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,23,16,1385,43935,Mid-range
Chevrolet,Traverse,2015,regular unleaded,281.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,24,17,1385,30995,Mid-range
Chevrolet,Traverse,2015,regular unleaded,281.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,23,16,1385,38295,Mid-range
Chevrolet,Traverse,2015,regular unleaded,281.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,23,16,1385,32995,Mid-range
Chevrolet,Traverse,2015,regular unleaded,281.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,24,17,1385,33795,Mid-range
Chevrolet,Traverse,2015,regular unleaded,281.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,23,16,1385,35795,Mid-range
Chevrolet,Traverse,2015,regular unleaded,281.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,24,17,1385,36295,Mid-range
Chevrolet,Traverse,2015,regular unleaded,288.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,24,17,1385,41935,Mid-range
Chevrolet,Traverse,2016,regular unleaded,288.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,22,15,1385,44145,Mid-range
Chevrolet,Traverse,2016,regular unleaded,281.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,22,15,1385,34005,Mid-range
Chevrolet,Traverse,2016,regular unleaded,288.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,22,15,1385,42145,Mid-range
Chevrolet,Traverse,2016,regular unleaded,281.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,22,15,1385,28700,Budget
Chevrolet,Traverse,2016,regular unleaded,281.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,22,15,1385,36505,Mid-range
Chevrolet,Traverse,2016,regular unleaded,281.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,22,15,1385,38505,Mid-range
Chevrolet,Traverse,2016,regular unleaded,281.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,22,15,1385,31205,Mid-range
Chevrolet,Traverse,2016,regular unleaded,281.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,22,15,1385,36005,Mid-range
Chevrolet,Traverse,2016,regular unleaded,281.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,22,15,1385,33205,Mid-range
Chevrolet,Traverse,2017,regular unleaded,281.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,22,15,1385,38650,Mid-range
Chevrolet,Traverse,2017,regular unleaded,281.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,22,15,1385,28700,Budget
Chevrolet,Traverse,2017,regular unleaded,281.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,22,15,1385,34100,Mid-range
Chevrolet,Traverse,2017,regular unleaded,281.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,22,15,1385,31300,Mid-range
Chevrolet,Traverse,2017,regular unleaded,288.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,22,15,1385,44045,Mid-range
Chevrolet,Traverse,2017,regular unleaded,281.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,22,15,1385,33300,Mid-range
Chevrolet,Traverse,2017,regular unleaded,281.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,22,15,1385,36100,Mid-range
Chevrolet,Traverse,2017,regular unleaded,281.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,22,15,1385,36650,Mid-range
Chevrolet,Traverse,2017,regular unleaded,288.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,22,15,1385,42045,Mid-range
Chevrolet,Trax,2015,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,34,26,1385,25030,Budget
Chevrolet,Trax,2015,regular unleaded,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,31,24,1385,26530,Budget
Chevrolet,Trax,2015,regular unleaded,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,31,24,1385,23945,Budget
Chevrolet,Trax,2015,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,34,26,1385,20120,Budget
Chevrolet,Trax,2015,regular unleaded,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,31,24,1385,21620,Budget
Chevrolet,Trax,2015,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,34,26,1385,22445,Budget
Chevrolet,Trax,2015,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,34,26,1385,20040,Budget
Chevrolet,Trax,2015,regular unleaded,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,31,24,1385,21540,Budget
Chevrolet,Trax,2016,regular unleaded,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,31,24,1385,24145,Budget
Chevrolet,Trax,2016,regular unleaded,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,31,24,1385,21800,Budget
Chevrolet,Trax,2016,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,34,26,1385,25230,Budget
Chevrolet,Trax,2016,regular unleaded,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,31,24,1385,26730,Budget
Chevrolet,Trax,2016,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,34,26,1385,20300,Budget
Chevrolet,Trax,2016,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,34,26,1385,22645,Budget
Chevrolet,Trax,2016,regular unleaded,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,31,24,1385,21800,Budget
Chevrolet,Trax,2016,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,34,26,1385,20300,Budget
Chevrolet,Trax,2017,regular unleaded,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,30,24,1385,24400,Budget
Chevrolet,Trax,2017,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,33,25,1385,26100,Budget
Chevrolet,Trax,2017,regular unleaded,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,30,24,1385,27600,Budget
Chevrolet,Trax,2017,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,33,25,1385,22900,Budget
Chevrolet,Trax,2017,regular unleaded,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,30,24,1385,22500,Budget
Chevrolet,Trax,2017,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,33,25,1385,21000,Budget
Subaru,Tribeca,2012,regular unleaded,256.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,35895,Mid-range
Subaru,Tribeca,2012,regular unleaded,256.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,30595,Mid-range
Subaru,Tribeca,2012,regular unleaded,256.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,32595,Mid-range
Subaru,Tribeca,2013,regular unleaded,256.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,32595,Mid-range
Subaru,Tribeca,2014,regular unleaded,256.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,640,34095,Mid-range
Mazda,Tribute Hybrid,2008,regular unleaded,133.0,4.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Hybrid",Compact,4dr SUV,30,34,586,27995,Budget
Mazda,Tribute Hybrid,2008,regular unleaded,133.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Hybrid",Compact,4dr SUV,27,29,586,27235,Budget
Mazda,Tribute Hybrid,2008,regular unleaded,133.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Hybrid",Compact,4dr SUV,27,29,586,29745,Budget
Mazda,Tribute Hybrid,2008,regular unleaded,133.0,4.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Hybrid",Compact,4dr SUV,30,34,586,25485,Budget
Mazda,Tribute Hybrid,2009,regular unleaded,177.0,4.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Hybrid",Compact,4dr SUV,31,34,586,29175,Budget
Mazda,Tribute Hybrid,2009,regular unleaded,177.0,4.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Hybrid",Compact,4dr SUV,31,34,586,31695,Mid-range
Mazda,Tribute Hybrid,2009,regular unleaded,177.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Hybrid",Compact,4dr SUV,27,29,586,30925,Mid-range
Mazda,Tribute Hybrid,2009,regular unleaded,177.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Hybrid",Compact,4dr SUV,27,29,586,33445,Mid-range
Mazda,Tribute,2009,regular unleaded,171.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,25,19,586,23545,Budget
Mazda,Tribute,2009,regular unleaded,171.0,4.0,MANUAL,front wheel drive,4.0,Crossover,Compact,4dr SUV,28,22,586,19730,Economy
Mazda,Tribute,2009,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,26,18,586,25885,Budget
Mazda,Tribute,2009,regular unleaded,171.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,28,20,586,24620,Budget
Mazda,Tribute,2009,regular unleaded,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,24,17,586,24805,Budget
Mazda,Tribute,2009,regular unleaded,171.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,25,19,586,24690,Budget
Mazda,Tribute,2009,regular unleaded,171.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,25,19,586,26375,Budget
Mazda,Tribute,2009,regular unleaded,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,24,17,586,25950,Budget
Mazda,Tribute,2009,regular unleaded,171.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,28,20,586,22935,Budget
Mazda,Tribute,2009,regular unleaded,171.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,28,20,586,21790,Budget
Mazda,Tribute,2009,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,26,18,586,24200,Budget
Mazda,Tribute,2009,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,26,18,586,23055,Budget
Mazda,Tribute,2009,regular unleaded,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,24,17,586,27635,Budget
Mazda,Tribute,2010,regular unleaded,171.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,20,586,24200,Budget
Mazda,Tribute,2010,regular unleaded,171.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,20,586,27305,Budget
Mazda,Tribute,2010,regular unleaded,171.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,28,21,586,23590,Budget
Mazda,Tribute,2010,regular unleaded,171.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,28,21,586,25550,Budget
Mazda,Tribute,2010,regular unleaded,171.0,4.0,MANUAL,front wheel drive,4.0,Crossover,Compact,4dr SUV,28,22,586,20405,Budget
Mazda,Tribute,2010,regular unleaded,171.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,28,21,586,22445,Budget
Mazda,Tribute,2010,flex-fuel (unleaded/E85),240.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Flex Fuel",Compact,4dr SUV,25,19,586,27165,Budget
Mazda,Tribute,2010,flex-fuel (unleaded/E85),240.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Flex Fuel",Compact,4dr SUV,23,18,586,28915,Budget
Mazda,Tribute,2010,regular unleaded,171.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,20,586,25345,Budget
Mazda,Tribute,2011,regular unleaded,171.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,28,21,586,25700,Budget
Mazda,Tribute,2011,regular unleaded,171.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,20,586,25495,Budget
Mazda,Tribute,2011,regular unleaded,171.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,28,21,586,23740,Budget
Mazda,Tribute,2011,flex-fuel (unleaded/E85),240.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Flex Fuel",Compact,4dr SUV,23,18,586,29065,Budget
Mazda,Tribute,2011,regular unleaded,171.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,28,21,586,22595,Budget
Mazda,Tribute,2011,regular unleaded,171.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,20,586,24350,Budget
Mazda,Tribute,2011,regular unleaded,171.0,4.0,MANUAL,front wheel drive,4.0,Crossover,Compact,4dr SUV,28,23,586,20555,Budget
Mazda,Tribute,2011,regular unleaded,171.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,20,586,27455,Budget
Mazda,Tribute,2011,flex-fuel (unleaded/E85),240.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Flex Fuel",Compact,4dr SUV,25,19,586,27315,Budget
Acura,TSX Sport Wagon,2012,premium unleaded (recommended),201.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Wagon,30,22,204,35010,Mid-range
Acura,TSX Sport Wagon,2012,premium unleaded (recommended),201.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Wagon,30,22,204,31360,Mid-range
Acura,TSX Sport Wagon,2013,premium unleaded (recommended),201.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Wagon,30,22,204,35510,Mid-range
Acura,TSX Sport Wagon,2013,premium unleaded (recommended),201.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Wagon,30,22,204,31860,Mid-range
Acura,TSX Sport Wagon,2014,premium unleaded (recommended),201.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Wagon,30,22,204,35635,Mid-range
Acura,TSX Sport Wagon,2014,premium unleaded (recommended),201.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Wagon,30,22,204,31985,Mid-range
Acura,TSX,2012,premium unleaded (recommended),201.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,31,22,204,30010,Mid-range
Acura,TSX,2012,premium unleaded (required),280.0,6.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,28,19,204,35550,Mid-range
Acura,TSX,2012,premium unleaded (required),280.0,6.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,28,19,204,38650,Mid-range
Acura,TSX,2012,premium unleaded (recommended),201.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,31,22,204,33110,Mid-range
Acura,TSX,2012,premium unleaded (recommended),201.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,31,22,204,31010,Mid-range
Acura,TSX,2012,premium unleaded (recommended),201.0,4.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,29,21,204,31010,Mid-range
Acura,TSX,2013,premium unleaded (recommended),201.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,31,22,204,30510,Mid-range
Acura,TSX,2013,premium unleaded (recommended),201.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,31,22,204,31510,Mid-range
Acura,TSX,2013,premium unleaded (recommended),201.0,4.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,29,21,204,31510,Mid-range
Acura,TSX,2013,premium unleaded (recommended),201.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,31,22,204,33610,Mid-range
Acura,TSX,2013,premium unleaded (recommended),280.0,6.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,28,19,204,39150,Mid-range
Acura,TSX,2014,premium unleaded (recommended),201.0,4.0,MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,29,21,204,31635,Mid-range
Acura,TSX,2014,premium unleaded (recommended),201.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,31,22,204,30635,Mid-range
Acura,TSX,2014,premium unleaded (recommended),280.0,6.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,28,19,204,39275,Mid-range
Acura,TSX,2014,premium unleaded (recommended),201.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,31,22,204,33735,Mid-range
Acura,TSX,2014,premium unleaded (recommended),201.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,31,22,204,31635,Mid-range
Audi,TT RS,2012,premium unleaded (required),360.0,5.0,MANUAL,all wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,25,18,3105,56850,Premium
Audi,TT RS,2013,premium unleaded (required),360.0,5.0,MANUAL,all wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,25,18,3105,57200,Premium
Audi,TT,2015,premium unleaded (recommended),211.0,4.0,AUTOMATED_MANUAL,all wheel drive,2.0,Luxury,Compact,Convertible,31,22,3105,43350,Mid-range
Audi,TT,2015,premium unleaded (recommended),211.0,4.0,AUTOMATED_MANUAL,all wheel drive,2.0,Luxury,Compact,Coupe,31,22,3105,40350,Mid-range
Audi,TT,2016,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Luxury,Performance",Compact,Coupe,30,23,3105,42900,Mid-range
Audi,TT,2016,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,all wheel drive,2.0,Luxury,Compact,Convertible,30,23,3105,46400,Premium
Audi,TT,2017,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,all wheel drive,2.0,Luxury,Compact,Convertible,30,23,3105,47000,Premium
Audi,TT,2017,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Luxury,Performance",Compact,Coupe,30,23,3105,43500,Mid-range
Audi,TTS,2015,premium unleaded (required),265.0,4.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Factory Tuner,Luxury,Performance",Compact,Convertible,31,22,3105,51700,Premium
Audi,TTS,2015,premium unleaded (required),265.0,4.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Factory Tuner,Luxury,Performance",Compact,Coupe,31,22,3105,48700,Premium
Audi,TTS,2016,premium unleaded (required),292.0,4.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Factory Tuner,Luxury,Performance",Compact,Coupe,27,23,3105,51900,Premium
Audi,TTS,2017,premium unleaded (required),292.0,4.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,27,23,3105,52500,Premium
Hyundai,Tucson,2015,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,28,21,1439,26450,Budget
Hyundai,Tucson,2015,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,29,23,1439,21650,Budget
Hyundai,Tucson,2015,regular unleaded,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,25,20,1439,27950,Budget
Hyundai,Tucson,2015,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,28,21,1439,23700,Budget
Hyundai,Tucson,2015,regular unleaded,180.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,25,20,1439,25200,Budget
Hyundai,Tucson,2015,regular unleaded,164.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,25,21,1439,23150,Budget
Hyundai,Tucson,2015,regular unleaded,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,25,20,1439,25200,Budget
Hyundai,Tucson,2015,regular unleaded,180.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,25,20,1439,27950,Budget
Hyundai,Tucson,2016,regular unleaded,175.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Crossover,Compact,4dr SUV,33,26,1439,24150,Budget
Hyundai,Tucson,2016,regular unleaded,175.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Crossover,Compact,4dr SUV,31,25,1439,25550,Budget
Hyundai,Tucson,2016,regular unleaded,175.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Crossover,Compact,4dr SUV,30,25,1439,29900,Budget
Hyundai,Tucson,2016,regular unleaded,164.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,21,1439,24100,Budget
Hyundai,Tucson,2016,regular unleaded,175.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Crossover,Compact,4dr SUV,28,24,1439,31300,Mid-range
Hyundai,Tucson,2016,regular unleaded,175.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Crossover,Compact,4dr SUV,28,24,1439,27550,Budget
Hyundai,Tucson,2016,regular unleaded,175.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Crossover,Compact,4dr SUV,30,25,1439,26150,Budget
Hyundai,Tucson,2016,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,31,23,1439,22700,Budget
Hyundai,Tucson,2017,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,30,23,1439,22700,Budget
Hyundai,Tucson,2017,regular unleaded,164.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,21,1439,24100,Budget
Hyundai,Tucson,2017,regular unleaded,175.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Crossover,Compact,4dr SUV,30,25,1439,29775,Budget
Hyundai,Tucson,2017,regular unleaded,175.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Crossover,Compact,4dr SUV,30,25,1439,25900,Budget
